Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\LiabilitiesHttpClient.cs,16,8,T:System.Uri,,,,,"var results = await httpClient.GetFromJsonAsync<List<NameValueResult>>($""{httpClient.BaseAddress}api/Liabilities/GetEndLiabilitiesPerType/{userId}/{start:O}/{end:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\LiabilitiesHttpClient.cs,9,8,T:System.Uri,,,,,"var results = await httpClient.GetFromJsonAsync<List<NameValueResult>>($""{httpClient.BaseAddress}api/Liabilities/GetEndLiabilitiesPerAccount/{userId}/{start:O}/{end:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,63,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/BankEntry"", entry);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,57,8,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/BankEntry/{accountId}/{entryId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,52,8,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,50,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BankEntry"", addEntry);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,40,12,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<DateTime?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,39,12,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BankEntry/Youngest/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,27,12,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<DateTime?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,26,12,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BankEntry/Oldest/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,14,12,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<BankAccountEntry?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankEntryHttpClient.cs,12,12,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BankEntry?accountId={accountId}&entryId={entryId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AssetsHttpClient.cs,41,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<NameValueResult>>($""{httpClient.BaseAddress}api/Assets/GetEndAssetsPerType/{userId}/{currency.Id}/{asOfDate:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AssetsHttpClient.cs,35,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<NameValueResult>>($""{httpClient.BaseAddress}api/Assets/GetEndAssetsPerAccount/{userId}/{currency.Id}/{asOfDate:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AssetsHttpClient.cs,29,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<TimeSeriesModel>>($""{httpClient.BaseAddress}api/Assets/GetAssetsTimeSeries/{userId}/{currency.Id}/{start:O}/{end:O}/{investmentType}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AssetsHttpClient.cs,23,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<TimeSeriesModel>>($""{httpClient.BaseAddress}api/Assets/GetAssetsTimeSeries/{userId}/{currency.Id}/{start:O}/{end:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AssetsHttpClient.cs,13,12,T:System.Uri,,,,,"return await httpClient.GetFromJsonAsync<bool>($""{httpClient.BaseAddress}api/Assets/IsAnyAccountWithAssets/{userId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountImportHttpClient.cs,18,43,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountImportHttpClient.cs,17,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BankAccountImport/ResolveImportConflicts"", resolvedConflicts);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountImportHttpClient.cs,12,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<ImportResult?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountImportHttpClient.cs,11,43,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountImportHttpClient.cs,10,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BankAccountImport/ImportBankEntries"", importDto);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,64,48,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,59,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/StockAccount/Update"", updateAccount);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,54,8,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,53,42,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<int?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,52,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/StockAccount/Add"", addAccount);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,36,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<StockAccountDto>($""{httpClient.BaseAddress}api/StockAccount/{accountId}&{startDate:O}&{endDate:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,28,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<StockAccountDto>($""{httpClient.BaseAddress}api/StockAccount/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,16,12,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<List<AvailableAccount>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockAccountHttpClient.cs,15,12,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/StockAccount"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AdministrationUsersHttpClient.cs,76,12,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<UserDetails>>($""{httpClient.BaseAddress}api/AdministrationUsers/GetUsers/{recordIndex}/{recordsCount}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AdministrationUsersHttpClient.cs,63,12,T:System.Uri,,,,,"return await httpClient.GetFromJsonAsync<int>($""{httpClient.BaseAddress}api/AdministrationUsers/GetUsersCount"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AdministrationUsersHttpClient.cs,51,12,T:System.Uri,,,,,"return await httpClient.GetFromJsonAsync<int?>($""{httpClient.BaseAddress}api/AdministrationUsers/GetTotalTrackedMoney"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AdministrationUsersHttpClient.cs,39,12,T:System.Uri,,,,,"return await httpClient.GetFromJsonAsync<int>($""{httpClient.BaseAddress}api/AdministrationUsers/GetAccountsCount"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AdministrationUsersHttpClient.cs,26,12,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<ChartEntryModel>>($""{httpClient.BaseAddress}api/AdministrationUsers/GetDailyActiveUsers"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\AdministrationUsersHttpClient.cs,13,12,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<ChartEntryModel>>($""{httpClient.BaseAddress}api/AdministrationUsers/GetNewUsersDaily"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,57,8,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/BondAccount/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,51,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/BondAccount"", updateAccount);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,46,8,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,45,42,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<int?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,44,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BondAccount"", addAccount);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,28,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<BondAccountDto>($""{httpClient.BaseAddress}api/BondAccount/{accountId}/{startDate:O}/{endDate:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,20,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<BondAccountDto>($""{httpClient.BaseAddress}api/BondAccount/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,14,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IEnumerable<AvailableAccount>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondAccountHttpClient.cs,12,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BondAccount"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,38,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/User/UpdateUserRole/"", updateUserRole);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,32,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/User/UpdatePricingPlan/"", updatePricingPlan);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,26,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/User/UpdatePassword/"", updatePassword);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,20,8,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/User/Delete/{userId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,16,113,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,14,79,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\UserHttpClient.cs,10,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/User/Add"", addUser);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,61,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<FinancialLabel>>($""{httpClient.BaseAddress}api/FinancialLabel/get-by-account-id?accountId={accountId}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,50,12,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/FinancialLabel/delete?id={id}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,37,12,T:System.Uri,,,,,"var response = await httpClient.PostAsync($""{httpClient.BaseAddress}api/FinancialLabel/update-name?id={id}&name={encoded}"", null, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,36,12,T:System.Uri,,,,,var encoded = Uri.EscapeDataString(name ?? string.Empty);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,24,46,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<bool>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,22,12,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/FinancialLabel/add"", addFinancialLabel, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,14,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<FinancialLabel>>($""{httpClient.BaseAddress}api/FinancialLabel/get-by-index-and-count?index={index}&count={count}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,11,55,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\FinancialLabelHttpClient.cs,9,44,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,52,49,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,47,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/BankAccount"", updateAccount);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,42,8,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,41,42,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<int?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,40,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BankAccount"", addAccount);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,22,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<BankAccountDto>($""{httpClient.BaseAddress}api/BankAccount/{accountId}&{startDate:O}&{endDate:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,18,52,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,13,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IEnumerable<AvailableAccount>>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BankAccountHttpClient.cs,12,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BankAccount"");"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,FinanceManager.Domain\FinanceManager.Domain.csproj,File,FinanceManager.Domain\FinanceManager.Domain.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.InMemory 9.0.10,,,,,"Microsoft.EntityFrameworkCore.InMemory, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.InMemory, and replace with new package Microsoft.EntityFrameworkCore.InMemory 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.SqlServer 9.0.10,,,,,"Microsoft.EntityFrameworkCore.SqlServer, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.SqlServer, and replace with new package Microsoft.EntityFrameworkCore.SqlServer 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.Design 9.0.10,,,,,"Microsoft.EntityFrameworkCore.Design, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,,,Microsoft.EntityFrameworkCore.Tools 9.0.10,,,,,"Microsoft.EntityFrameworkCore.Tools, 9.0.10  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Readers\ImportStockExtendedModelReader.cs,17,8,T:System.Linq.AsyncEnumerable,,,,,return await csv.GetRecordsAsync<ImportStockExtendedModel>().ToListAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Readers\ImportStockModelReader.cs,17,16,T:System.Linq.AsyncEnumerable,,,,,result = await csv.GetRecordsAsync<ImportStockModel>().ToListAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Repositories\Account\Entry\BondEntryRepository.cs,164,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var entryToUpdate in Get(accountId, startDate, DateTime.UtcNow).OrderBy(x => x.PostingDate).ThenBy(x => x.EntryId))          {              if (previousEntry is not null)                  entryToUpdate.Value = previousEntry.Value + entryToUpdate.ValueChange;              else                  entryToUpdate.Value = entryToUpdate.ValueChange;                previousEntry = entryToUpdate;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Repositories\Account\Entry\BondEntryRepository.cs,164,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var entryToUpdate in Get(accountId, startDate, DateTime.UtcNow).OrderBy(x => x.PostingDate).ThenBy(x => x.EntryId))          {              if (previousEntry is not null)                  entryToUpdate.Value = previousEntry.Value + entryToUpdate.ValueChange;              else                  entryToUpdate.Value = entryToUpdate.ValueChange;                previousEntry = entryToUpdate;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Repositories\Account\Entry\BondEntryRepository.cs,147,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var entryToUpdate in Get(accountId, entry.PostingDate, DateTime.UtcNow).OrderBy(x => x.PostingDate).ThenBy(x => x.EntryId))          {              if (previousEntry is not null)                  entryToUpdate.Value = previousEntry.Value + entryToUpdate.ValueChange;              else                  entryToUpdate.Value = entryToUpdate.ValueChange;                previousEntry = entryToUpdate;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Repositories\Account\Entry\BondEntryRepository.cs,147,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var entryToUpdate in Get(accountId, entry.PostingDate, DateTime.UtcNow).OrderBy(x => x.PostingDate).ThenBy(x => x.EntryId))          {              if (previousEntry is not null)                  entryToUpdate.Value = previousEntry.Value + entryToUpdate.ValueChange;              else                  entryToUpdate.Value = entryToUpdate.ValueChange;                previousEntry = entryToUpdate;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Infrastructure\FinanceManager.Infrastructure.csproj,File,FinanceManager.Infrastructure\Repositories\Account\Entry\BankEntryRepository.cs,166,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var entryToUpdate in Get(accountId, startDate, DateTime.UtcNow).OrderBy(x => x.PostingDate).ThenBy(x => x.EntryId))          {              if (previousEntry is not null)                  entryToUpdate.Value = previousEntry.Value + entryToUpdate.ValueChange;              else                  entryToUpdate.Value = entryToUpdate.ValueChange;                previousEntry = entryToUpdate;          }"
